label_i,label_j,cosine_sim,pairwise_accuracy,n_samples,jaccard_sim
card_about_to_expire,extra_charge_on_statement,0.24443501234054565,0.8375,80,0.0
card_about_to_expire,failed_transfer,0.18695305287837982,0.875,80,0.0
card_about_to_expire,fiat_currency_support,0.06330251693725586,0.55,80,0.0
card_about_to_expire,get_disposable_virtual_card,0.3623655438423157,0.7583333333333333,120,0.14285714285714285
card_about_to_expire,get_physical_card,0.5065940618515015,0.425,80,0.16666666666666666
card_about_to_expire,getting_spare_card,0.5686488747596741,0.7375,80,0.16666666666666666
card_about_to_expire,high_value_transfer,0.04700669273734093,0.85,40,0.0
card_about_to_expire,identity_verification_mobile_number,0.22652748227119446,0.85,40,0.0
card_about_to_expire,incorrect_currency_received,0.10789832472801208,0.85,40,0.0
card_about_to_expire,international_fee,0.1204553097486496,0.85,40,0.0
card_about_to_expire,lost_or_stolen_card,0.4954565763473511,0.925,80,0.14285714285714285
card_about_to_expire,lost_or_stolen_phone,0.05450312793254852,0.775,80,0.0
card_about_to_expire,order_physical_card,0.5010842084884644,0.475,80,0.16666666666666666
card_about_to_expire,passcode_forgotten,0.2170594334602356,0.925,80,0.0
card_about_to_expire,pending_card_payment,0.5278642177581787,0.85,80,0.16666666666666666
card_about_to_expire,pending_cash_withdrawal,0.3074222207069397,0.7625,80,0.0
card_about_to_expire,pending_top_up,0.2935698628425598,0.8,80,0.0
card_about_to_expire,pending_transfer,0.24668475985527039,0.75,80,0.0
card_about_to_expire,reverted_card_payment,0.42535629868507385,0.7,80,0.16666666666666666
card_about_to_expire,supported_cards_and_currencies,0.2976216971874237,0.6625,80,0.0
card_about_to_expire,terminate_account,0.3429911434650421,0.925,80,0.0
card_about_to_expire,top_up_by_bank_transfer_charge,0.14029337465763092,0.5125,80,0.0
card_about_to_expire,top_up_by_card_charge,0.38376525044441223,0.6375,80,0.125
card_about_to_expire,top_up_by_cash_or_cheque,0.17828112840652466,0.8625,80,0.0
card_about_to_expire,top_up_failed,0.22612757980823517,0.875,80,0.0
card_about_to_expire,top_up_limits,0.1831575334072113,0.9,80,0.0
card_about_to_expire,top_up_reverted,0.1887904852628708,0.7125,80,0.0
card_about_to_expire,topping_up_by_card,0.351283460855484,0.425,80,0.14285714285714285
card_about_to_expire,transaction_charged_twice,0.24571272730827332,0.9,80,0.0
card_about_to_expire,transfer_fee_charged,0.16117575764656067,0.8375,80,0.0
card_about_to_expire,transfer_into_account,0.16618672013282776,0.725,80,0.0
card_about_to_expire,transfer_not_received_by_recipient,0.08790086954832077,0.6875,80,0.0
card_about_to_expire,transfer_timing,0.16457800567150116,0.825,80,0.0
card_about_to_expire,unable_to_verify_identity,0.19733333587646484,0.6875,80,0.14285714285714285
card_about_to_expire,verify_my_identity,0.18162602186203003,0.9,80,0.0
card_about_to_expire,verify_source_of_funds,0.06484170258045197,0.8875,80,0.0
card_about_to_expire,verify_top_up,0.1902182400226593,0.8625,80,0.0
card_about_to_expire,virtual_card_not_working,0.303049236536026,0.7125,80,0.14285714285714285
card_about_to_expire,visa_or_mastercard,0.3935026526451111,0.8625,80,0.0
card_about_to_expire,why_is_card_on_the_way,0.4623088538646698,0.425,80,0.1111111111111111
card_about_to_expire,wrong_amount_of_cash_received,0.09536673873662949,0.775,80,0.0
card_about_to_expire,wrong_exchange_rate_for_cash_withdrawal,0.10929740965366364,0.6625,80,0.0
card_about_to_expire,receiving_money,0.09299688786268234,0.6,80,0.0
card_acceptance,card_arrival,0.7221734523773193,0.4625,80,0.3333333333333333
card_acceptance,card_delivery_estimate,0.5249645709991455,0.45,80,0.25
card_acceptance,card_linking,0.44486087560653687,0.3875,80,0.3333333333333333
card_acceptance,card_not_working,0.4819001257419586,0.55,80,0.25
card_acceptance,card_payment_fee_charged,0.5155489444732666,0.5625,80,0.2
card_acceptance,card_payment_not_recognised,0.5251752138137817,0.1375,80,0.2
card_acceptance,card_payment_wrong_exchange_rate,0.32818594574928284,0.525,80,0.16666666666666666
card_acceptance,card_swallowed,0.5533984303474426,0.1875,80,0.3333333333333333
card_acceptance,cash_withdrawal_charge,0.25423169136047363,0.55,80,0.0
card_acceptance,cash_withdrawal_not_recognised,0.2531624138355255,0.15833333333333333,120,0.0
card_acceptance,change_pin,0.13917511701583862,0.625,80,0.0
card_acceptance,compromised_card,0.4834136962890625,0.325,80,0.3333333333333333
card_acceptance,contactless_not_working,0.1429929882287979,0.5625,80,0.0
card_acceptance,country_support,0.12894472479820251,0.35,80,0.0
card_acceptance,declined_card_payment,0.6054086089134216,0.3875,80,0.25
card_acceptance,declined_cash_withdrawal,0.3369623124599457,0.275,80,0.0
card_acceptance,declined_transfer,0.3245922923088074,0.4125,80,0.0
card_acceptance,direct_debit_payment_not_recognised,0.3738716244697571,0.3875,80,0.0
card_acceptance,disposable_card_limits,0.40909451246261597,0.5,80,0.25
card_acceptance,edit_personal_details,0.10340095311403275,0.5375,80,0.0
card_acceptance,exchange_charge,0.3307010531425476,0.2,80,0.0
card_acceptance,exchange_rate,0.10311035811901093,0.6,80,0.0
card_acceptance,exchange_via_app,0.179684117436409,0.2,80,0.0
card_acceptance,extra_charge_on_statement,0.272504597902298,0.5375,80,0.0
card_acceptance,failed_transfer,0.25027915835380554,0.575,80,0.0
card_acceptance,fiat_currency_support,0.10123802721500397,0.25,80,0.0
card_acceptance,get_disposable_virtual_card,0.28849634528160095,0.5583333333333333,120,0.2
card_acceptance,get_physical_card,0.48899632692337036,0.125,80,0.25
card_acceptance,getting_spare_card,0.5150807499885559,0.4375,80,0.25
card_acceptance,high_value_transfer,0.166495680809021,0.25,40,0.0
card_acceptance,identity_verification_mobile_number,0.250586599111557,0.25,40,0.0
card_acceptance,incorrect_currency_received,0.26367315649986267,0.25,40,0.0
card_acceptance,international_fee,0.17231062054634094,0.25,40,0.0
card_acceptance,lost_or_stolen_card,0.41467785835266113,0.625,80,0.2
card_acceptance,lost_or_stolen_phone,-0.014273842796683311,0.475,80,0.0
card_acceptance,order_physical_card,0.503335177898407,0.175,80,0.25
card_acceptance,passcode_forgotten,0.17392654716968536,0.625,80,0.0
card_acceptance,pending_card_payment,0.4967035949230194,0.55,80,0.25
card_acceptance,pending_cash_withdrawal,0.25745096802711487,0.4625,80,0.0
card_acceptance,pending_top_up,0.281706303358078,0.5,80,0.0
card_acceptance,pending_transfer,0.3272564113140106,0.45,80,0.0
card_acceptance,reverted_card_payment,0.47106385231018066,0.4,80,0.25
card_acceptance,supported_cards_and_currencies,0.3930670917034149,0.3625,80,0.0
card_acceptance,terminate_account,0.20744378864765167,0.625,80,0.0
card_acceptance,top_up_by_bank_transfer_charge,0.19140788912773132,0.2125,80,0.0
card_acceptance,top_up_by_card_charge,0.36650288105010986,0.3375,80,0.16666666666666666
card_acceptance,top_up_by_cash_or_cheque,0.2479086071252823,0.5625,80,0.0
card_acceptance,top_up_failed,0.1779671460390091,0.575,80,0.0
card_acceptance,top_up_limits,0.1142992302775383,0.6,80,0.0
card_acceptance,top_up_reverted,0.16382522881031036,0.4125,80,0.0
card_acceptance,topping_up_by_card,0.41476258635520935,0.125,80,0.2
card_acceptance,transaction_charged_twice,0.3228670656681061,0.6,80,0.0
card_acceptance,transfer_fee_charged,0.2661795914173126,0.5375,80,0.0
card_acceptance,transfer_into_account,0.3197673559188843,0.425,80,0.0
card_acceptance,transfer_not_received_by_recipient,0.26520460844039917,0.3875,80,0.0
card_acceptance,transfer_timing,0.21052376925945282,0.525,80,0.0
card_acceptance,unable_to_verify_identity,0.25669416785240173,0.3875,80,0.0
card_acceptance,verify_my_identity,0.28568199276924133,0.6,80,0.0
card_acceptance,verify_source_of_funds,0.16916228830814362,0.5875,80,0.0
card_acceptance,verify_top_up,0.22431828081607819,0.5625,80,0.0
card_acceptance,virtual_card_not_working,0.3249335289001465,0.4125,80,0.2
card_acceptance,visa_or_mastercard,0.5207625031471252,0.5625,80,0.0
card_acceptance,why_is_card_on_the_way,0.5707741975784302,0.125,80,0.14285714285714285
card_acceptance,wrong_amount_of_cash_received,0.26282015442848206,0.475,80,0.0
card_acceptance,wrong_exchange_rate_for_cash_withdrawal,0.07498715817928314,0.3625,80,0.0
card_acceptance,receiving_money,0.39085015654563904,0.3,80,0.0
card_arrival,card_delivery_estimate,0.7645424604415894,0.6625,80,0.25
card_arrival,card_linking,0.5035530924797058,0.6,80,0.3333333333333333
card_arrival,card_not_working,0.507408857345581,0.7625,80,0.25
card_arrival,card_payment_fee_charged,0.47708430886268616,0.775,80,0.2
card_arrival,card_payment_not_recognised,0.4743553400039673,0.35,80,0.2
card_arrival,card_payment_wrong_exchange_rate,0.32453837990760803,0.7375,80,0.16666666666666666
card_arrival,card_swallowed,0.569535493850708,0.4,80,0.3333333333333333
card_arrival,cash_withdrawal_charge,0.21105779707431793,0.7625,80,0.0
card_arrival,cash_withdrawal_not_recognised,0.20637308061122894,0.3,120,0.0
card_arrival,change_pin,0.10595264285802841,0.8375,80,0.0
card_arrival,compromised_card,0.5298295021057129,0.5375,80,0.3333333333333333
card_arrival,contactless_not_working,0.1406850814819336,0.775,80,0.0
card_arrival,country_support,0.08137896656990051,0.5625,80,0.0
card_arrival,declined_card_payment,0.4772261381149292,0.6,80,0.25
card_arrival,declined_cash_withdrawal,0.23306408524513245,0.4875,80,0.0
card_arrival,declined_transfer,0.18849791586399078,0.625,80,0.0
card_arrival,direct_debit_payment_not_recognised,0.31409478187561035,0.6,80,0.0
card_arrival,disposable_card_limits,0.29136452078819275,0.7125,80,0.25
card_arrival,edit_personal_details,0.10788952559232712,0.75,80,0.0
card_arrival,exchange_charge,0.2709396779537201,0.4125,80,0.0
card_arrival,exchange_rate,0.11207552254199982,0.8125,80,0.0
card_arrival,exchange_via_app,0.19260388612747192,0.4125,80,0.0
card_arrival,extra_charge_on_statement,0.2511041760444641,0.75,80,0.0
card_arrival,failed_transfer,0.22024711966514587,0.7875,80,0.0
card_arrival,fiat_currency_support,0.03882407397031784,0.4625,80,0.0
card_arrival,get_disposable_virtual_card,0.3492373824119568,0.7,120,0.2
card_arrival,get_physical_card,0.591873049736023,0.3375,80,0.25
card_arrival,getting_spare_card,0.5383294224739075,0.65,80,0.25
card_arrival,high_value_transfer,0.11982211470603943,0.675,40,0.0
card_arrival,identity_verification_mobile_number,0.2575090229511261,0.675,40,0.0
card_arrival,incorrect_currency_received,0.27452802658081055,0.675,40,0.0
card_arrival,international_fee,0.13892291486263275,0.675,40,0.0
card_arrival,lost_or_stolen_card,0.5435400009155273,0.8375,80,0.2
card_arrival,lost_or_stolen_phone,0.1352051943540573,0.6875,80,0.0
card_arrival,order_physical_card,0.6756384372711182,0.3875,80,0.25
card_arrival,passcode_forgotten,0.212002694606781,0.8375,80,0.0
card_arrival,pending_card_payment,0.5411261320114136,0.7625,80,0.25
card_arrival,pending_cash_withdrawal,0.2771827280521393,0.675,80,0.0
card_arrival,pending_top_up,0.3528669774532318,0.7125,80,0.0
card_arrival,pending_transfer,0.40092265605926514,0.6625,80,0.0
card_arrival,reverted_card_payment,0.4496532678604126,0.6125,80,0.25
card_arrival,supported_cards_and_currencies,0.3191266655921936,0.575,80,0.0
card_arrival,terminate_account,0.13496516644954681,0.8375,80,0.0
card_arrival,top_up_by_bank_transfer_charge,0.16301476955413818,0.425,80,0.0
card_arrival,top_up_by_card_charge,0.3683682084083557,0.55,80,0.16666666666666666
card_arrival,top_up_by_cash_or_cheque,0.1777525693178177,0.775,80,0.0
card_arrival,top_up_failed,0.1994585394859314,0.7875,80,0.0
card_arrival,top_up_limits,0.05947520211338997,0.8125,80,0.0
card_arrival,top_up_reverted,0.17761150002479553,0.625,80,0.0
card_arrival,topping_up_by_card,0.4435989260673523,0.3375,80,0.2
card_arrival,transaction_charged_twice,0.3225049376487732,0.8125,80,0.0
card_arrival,transfer_fee_charged,0.21691179275512695,0.75,80,0.0
card_arrival,transfer_into_account,0.26494723558425903,0.6375,80,0.0
card_arrival,transfer_not_received_by_recipient,0.30511951446533203,0.6,80,0.0
card_arrival,transfer_timing,0.2951829135417938,0.7375,80,0.0
card_arrival,unable_to_verify_identity,0.19452843070030212,0.6,80,0.0
card_arrival,verify_my_identity,0.2114483118057251,0.8125,80,0.0
card_arrival,verify_source_of_funds,0.17839057743549347,0.8,80,0.0
card_arrival,verify_top_up,0.22195939719676971,0.775,80,0.0
card_arrival,virtual_card_not_working,0.348335862159729,0.625,80,0.2
card_arrival,visa_or_mastercard,0.4522433578968048,0.775,80,0.0
card_arrival,why_is_card_on_the_way,0.7029773592948914,0.3375,80,0.14285714285714285
card_arrival,wrong_amount_of_cash_received,0.2615363597869873,0.6875,80,0.0
card_arrival,wrong_exchange_rate_for_cash_withdrawal,0.0813005268573761,0.575,80,0.0
card_arrival,receiving_money,0.3536893129348755,0.5125,80,0.0
card_delivery_estimate,card_linking,0.3743560314178467,0.5875,80,0.25
card_delivery_estimate,card_not_working,0.33584243059158325,0.75,80,0.2
card_delivery_estimate,card_payment_fee_charged,0.4764798879623413,0.7625,80,0.16666666666666666
card_delivery_estimate,card_payment_not_recognised,0.35504671931266785,0.3375,80,0.16666666666666666
card_delivery_estimate,card_payment_wrong_exchange_rate,0.29955795407295227,0.725,80,0.14285714285714285
card_delivery_estimate,card_swallowed,0.3696340322494507,0.3875,80,0.25
card_delivery_estimate,cash_withdrawal_charge,0.21979285776615143,0.75,80,0.0
card_delivery_estimate,cash_withdrawal_not_recognised,0.10742810368537903,0.2916666666666667,120,0.0
card_delivery_estimate,change_pin,0.015018519014120102,0.825,80,0.0
card_delivery_estimate,compromised_card,0.3055647015571594,0.525,80,0.25
card_delivery_estimate,contactless_not_working,0.04796011000871658,0.7625,80,0.0
card_delivery_estimate,country_support,0.09972691535949707,0.55,80,0.0
card_delivery_estimate,declined_card_payment,0.4062758982181549,0.5875,80,0.2
card_delivery_estimate,declined_cash_withdrawal,0.17957565188407898,0.475,80,0.0
card_delivery_estimate,declined_transfer,0.10432770848274231,0.6125,80,0.0
card_delivery_estimate,direct_debit_payment_not_recognised,0.24584808945655823,0.5875,80,0.0
card_delivery_estimate,disposable_card_limits,0.36204391717910767,0.7,80,0.2
card_delivery_estimate,edit_personal_details,0.04860956594347954,0.7375,80,0.0
card_delivery_estimate,exchange_charge,0.23318268358707428,0.4,80,0.0
card_delivery_estimate,exchange_rate,0.13816119730472565,0.8,80,0.0
card_delivery_estimate,exchange_via_app,0.1873859167098999,0.4,80,0.0
card_delivery_estimate,extra_charge_on_statement,0.25087469816207886,0.7375,80,0.0
card_delivery_estimate,failed_transfer,0.12765684723854065,0.775,80,0.0
card_delivery_estimate,fiat_currency_support,0.07607415318489075,0.45,80,0.0
card_delivery_estimate,get_disposable_virtual_card,0.30581361055374146,0.6916666666666667,120,0.16666666666666666
card_delivery_estimate,get_physical_card,0.4655115008354187,0.325,80,0.2
card_delivery_estimate,getting_spare_card,0.5035256147384644,0.6375,80,0.2
card_delivery_estimate,high_value_transfer,0.11989903450012207,0.65,40,0.0
card_delivery_estimate,identity_verification_mobile_number,0.2042367160320282,0.65,40,0.0
card_delivery_estimate,incorrect_currency_received,0.20063601434230804,0.65,40,0.0
card_delivery_estimate,international_fee,0.2136416733264923,0.65,40,0.0
card_delivery_estimate,lost_or_stolen_card,0.3940724730491638,0.825,80,0.16666666666666666
card_delivery_estimate,lost_or_stolen_phone,0.09898798167705536,0.675,80,0.0
card_delivery_estimate,order_physical_card,0.573761522769928,0.375,80,0.2
card_delivery_estimate,passcode_forgotten,0.08094299584627151,0.825,80,0.0
card_delivery_estimate,pending_card_payment,0.46761390566825867,0.75,80,0.2
card_delivery_estimate,pending_cash_withdrawal,0.20082241296768188,0.6625,80,0.0
card_delivery_estimate,pending_top_up,0.3080155551433563,0.7,80,0.0
card_delivery_estimate,pending_transfer,0.2546086311340332,0.65,80,0.0
card_delivery_estimate,reverted_card_payment,0.3557578921318054,0.6,80,0.2
card_delivery_estimate,supported_cards_and_currencies,0.3004630506038666,0.5625,80,0.0
card_delivery_estimate,terminate_account,0.05000530183315277,0.825,80,0.0
card_delivery_estimate,top_up_by_bank_transfer_charge,0.20196278393268585,0.4125,80,0.0
card_delivery_estimate,top_up_by_card_charge,0.3860757350921631,0.5375,80,0.14285714285714285
card_delivery_estimate,top_up_by_cash_or_cheque,0.22521409392356873,0.7625,80,0.0
card_delivery_estimate,top_up_failed,0.13466331362724304,0.775,80,0.0
card_delivery_estimate,top_up_limits,0.12863700091838837,0.8,80,0.0
card_delivery_estimate,top_up_reverted,0.0932721272110939,0.6125,80,0.0
card_delivery_estimate,topping_up_by_card,0.4309904873371124,0.325,80,0.16666666666666666
card_delivery_estimate,transaction_charged_twice,0.24703897535800934,0.8,80,0.0
card_delivery_estimate,transfer_fee_charged,0.21299858391284943,0.7375,80,0.0
card_delivery_estimate,transfer_into_account,0.15575158596038818,0.625,80,0.0
card_delivery_estimate,transfer_not_received_by_recipient,0.21986417472362518,0.5875,80,0.0
card_delivery_estimate,transfer_timing,0.3457380533218384,0.725,80,0.0
card_delivery_estimate,unable_to_verify_identity,0.06542125344276428,0.5875,80,0.0
card_delivery_estimate,verify_my_identity,0.048874713480472565,0.8,80,0.0
card_delivery_estimate,verify_source_of_funds,0.10871002078056335,0.7875,80,0.0
card_delivery_estimate,verify_top_up,0.15211211144924164,0.7625,80,0.0
card_delivery_estimate,virtual_card_not_working,0.2487441599369049,0.6125,80,0.16666666666666666
card_delivery_estimate,visa_or_mastercard,0.3580714464187622,0.7625,80,0.0
card_delivery_estimate,why_is_card_on_the_way,0.5399045944213867,0.325,80,0.125
card_delivery_estimate,wrong_amount_of_cash_received,0.19743403792381287,0.675,80,0.0
card_delivery_estimate,wrong_exchange_rate_for_cash_withdrawal,0.08489967882633209,0.5625,80,0.0
card_delivery_estimate,receiving_money,0.26868245005607605,0.5,80,0.0
card_linking,card_not_working,0.5101145505905151,0.6875,80,0.25
card_linking,card_payment_fee_charged,0.28782305121421814,0.7,80,0.2
card_linking,card_payment_not_recognised,0.276716023683548,0.275,80,0.2
card_linking,card_payment_wrong_exchange_rate,0.2157307267189026,0.6625,80,0.16666666666666666
card_linking,card_swallowed,0.40731263160705566,0.325,80,0.3333333333333333
card_linking,cash_withdrawal_charge,0.06865966320037842,0.6875,80,0.0
card_linking,cash_withdrawal_not_recognised,0.0428965762257576,0.25,120,0.0
card_linking,change_pin,0.24276965856552124,0.7625,80,0.0
card_linking,compromised_card,0.4545838236808777,0.4625,80,0.3333333333333333
card_linking,contactless_not_working,0.1411648839712143,0.7,80,0.0
card_linking,country_support,0.023737983778119087,0.4875,80,0.0
card_linking,declined_card_payment,0.21513348817825317,0.525,80,0.25
card_linking,declined_cash_withdrawal,0.01923040673136711,0.4125,80,0.0
card_linking,declined_transfer,0.06999221444129944,0.55,80,0.0
card_linking,direct_debit_payment_not_recognised,0.1774824559688568,0.525,80,0.0
card_linking,disposable_card_limits,0.3371679484844208,0.6375,80,0.25
card_linking,edit_personal_details,0.03358590975403786,0.675,80,0.0
card_linking,exchange_charge,0.1698158085346222,0.3375,80,0.0
card_linking,exchange_rate,0.05069871246814728,0.7375,80,0.0
card_linking,exchange_via_app,0.11152476817369461,0.3375,80,0.0
card_linking,extra_charge_on_statement,0.12456275522708893,0.675,80,0.0
card_linking,failed_transfer,0.11811453104019165,0.7125,80,0.0
card_linking,fiat_currency_support,0.030642447993159294,0.3875,80,0.0
card_linking,get_disposable_virtual_card,0.42447221279144287,0.65,120,0.2
card_linking,get_physical_card,0.5243176221847534,0.2625,80,0.25
card_linking,getting_spare_card,0.5019080638885498,0.575,80,0.25
card_linking,high_value_transfer,0.15428701043128967,0.525,40,0.0
card_linking,identity_verification_mobile_number,0.10395193845033646,0.525,40,0.0
card_linking,incorrect_currency_received,-0.004779623821377754,0.525,40,0.0
card_linking,international_fee,0.038682229816913605,0.525,40,0.0
card_linking,lost_or_stolen_card,0.39221879839897156,0.7625,80,0.2
card_linking,lost_or_stolen_phone,-0.005663012154400349,0.6125,80,0.0
card_linking,order_physical_card,0.517063319683075,0.3125,80,0.25
card_linking,passcode_forgotten,0.05993656814098358,0.7625,80,0.0
card_linking,pending_card_payment,0.21673104166984558,0.6875,80,0.25
card_linking,pending_cash_withdrawal,0.003764018416404724,0.6,80,0.0
card_linking,pending_top_up,0.0155560914427042,0.6375,80,0.0
card_linking,pending_transfer,0.09302997589111328,0.5875,80,0.0
card_linking,reverted_card_payment,0.2440858632326126,0.5375,80,0.25
card_linking,supported_cards_and_currencies,0.4325212240219116,0.5,80,0.0
card_linking,terminate_account,0.04276665300130844,0.7625,80,0.0
card_linking,top_up_by_bank_transfer_charge,0.10146543383598328,0.35,80,0.0
card_linking,top_up_by_card_charge,0.3375128209590912,0.475,80,0.16666666666666666
card_linking,top_up_by_cash_or_cheque,0.1001133918762207,0.7,80,0.0
card_linking,top_up_failed,0.02181215211749077,0.7125,80,0.0
card_linking,top_up_limits,0.0797143206000328,0.7375,80,0.0
card_linking,top_up_reverted,0.011915433220565319,0.55,80,0.0
card_linking,topping_up_by_card,0.41749441623687744,0.2625,80,0.2
card_linking,transaction_charged_twice,0.15202704071998596,0.7375,80,0.0
card_linking,transfer_fee_charged,0.10250367224216461,0.675,80,0.0
card_linking,transfer_into_account,0.16134631633758545,0.5625,80,0.0
card_linking,transfer_not_received_by_recipient,0.03703312575817108,0.525,80,0.0
card_linking,transfer_timing,0.14022782444953918,0.6625,80,0.0
card_linking,unable_to_verify_identity,0.05910816788673401,0.525,80,0.0
card_linking,verify_my_identity,0.07433801144361496,0.7375,80,0.0
card_linking,verify_source_of_funds,-0.0001672173384577036,0.725,80,0.0
card_linking,verify_top_up,0.040765728801488876,0.7,80,0.0
card_linking,virtual_card_not_working,0.43478506803512573,0.55,80,0.2
card_linking,visa_or_mastercard,0.29885852336883545,0.7,80,0.0
card_linking,why_is_card_on_the_way,0.5049983263015747,0.2625,80,0.14285714285714285
card_linking,wrong_amount_of_cash_received,0.019696012139320374,0.6125,80,0.0
card_linking,wrong_exchange_rate_for_cash_withdrawal,-0.044799234718084335,0.5,80,0.0
card_linking,receiving_money,0.06558935344219208,0.4375,80,0.0
card_not_working,card_payment_fee_charged,0.34019842743873596,0.8625,80,0.16666666666666666
card_not_working,card_payment_not_recognised,0.5788370370864868,0.4375,80,0.4
card_not_working,card_payment_wrong_exchange_rate,0.33052483201026917,0.825,80,0.14285714285714285
card_not_working,card_swallowed,0.47799965739250183,0.4875,80,0.25
card_not_working,cash_withdrawal_charge,0.08197558671236038,0.85,80,0.0
card_not_working,cash_withdrawal_not_recognised,0.24962788820266724,0.35833333333333334,120,0.16666666666666666
card_not_working,change_pin,0.17869611084461212,0.925,80,0.0
card_not_working,compromised_card,0.531139612197876,0.625,80,0.25
card_not_working,contactless_not_working,0.3125123083591461,0.8625,80,0.5
card_not_working,country_support,0.021767843514680862,0.65,80,0.0
card_not_working,declined_card_payment,0.33731842041015625,0.6875,80,0.2
card_not_working,declined_cash_withdrawal,0.07167793065309525,0.575,80,0.0
card_not_working,declined_transfer,0.0761469155550003,0.7125,80,0.0
card_not_working,direct_debit_payment_not_recognised,0.3394453227519989,0.6875,80,0.14285714285714285
card_not_working,disposable_card_limits,0.278484582901001,0.8,80,0.2
card_not_working,edit_personal_details,0.0297408327460289,0.8375,80,0.0
card_not_working,exchange_charge,0.13118670880794525,0.5,80,0.0
card_not_working,exchange_rate,0.06058913469314575,0.9,80,0.0
card_not_working,exchange_via_app,0.024615053087472916,0.5,80,0.0
card_not_working,extra_charge_on_statement,0.09518711268901825,0.8375,80,0.0
card_not_working,failed_transfer,0.21561302244663239,0.875,80,0.0
card_not_working,fiat_currency_support,0.02487977221608162,0.55,80,0.0
card_not_working,get_disposable_virtual_card,0.32711130380630493,0.7583333333333333,120,0.16666666666666666
card_not_working,get_physical_card,0.5005097985267639,0.425,80,0.2
card_not_working,getting_spare_card,0.5139036178588867,0.7375,80,0.2
card_not_working,high_value_transfer,0.011103545315563679,0.85,40,0.0
card_not_working,identity_verification_mobile_number,0.157195046544075,0.85,40,0.0
card_not_working,incorrect_currency_received,0.14195050299167633,0.85,40,0.0
card_not_working,international_fee,0.02898488938808441,0.85,40,0.0
card_not_working,lost_or_stolen_card,0.47081950306892395,0.925,80,0.16666666666666666
card_not_working,lost_or_stolen_phone,0.06663478165864944,0.775,80,0.0
card_not_working,order_physical_card,0.4730551540851593,0.475,80,0.2
card_not_working,passcode_forgotten,0.25943174958229065,0.925,80,0.0
card_not_working,pending_card_payment,0.3611331582069397,0.85,80,0.2
card_not_working,pending_cash_withdrawal,0.09399484843015671,0.7625,80,0.0
card_not_working,pending_top_up,0.11107312142848969,0.8,80,0.0
card_not_working,pending_transfer,0.1201886236667633,0.75,80,0.0
card_not_working,reverted_card_payment,0.3185909688472748,0.7,80,0.2
card_not_working,supported_cards_and_currencies,0.37357813119888306,0.6625,80,0.0
card_not_working,terminate_account,0.09792530536651611,0.925,80,0.0
card_not_working,top_up_by_bank_transfer_charge,0.0346340648829937,0.5125,80,0.0
card_not_working,top_up_by_card_charge,0.3125413954257965,0.6375,80,0.14285714285714285
card_not_working,top_up_by_cash_or_cheque,0.0795217975974083,0.8625,80,0.0
card_not_working,top_up_failed,0.26710179448127747,0.875,80,0.0
card_not_working,top_up_limits,0.0319104865193367,0.9,80,0.0
card_not_working,top_up_reverted,0.12603098154067993,0.7125,80,0.0
card_not_working,topping_up_by_card,0.3351041078567505,0.425,80,0.16666666666666666
card_not_working,transaction_charged_twice,0.2004851996898651,0.9,80,0.0
card_not_working,transfer_fee_charged,0.03324602171778679,0.8375,80,0.0
card_not_working,transfer_into_account,0.1021639034152031,0.725,80,0.0
card_not_working,transfer_not_received_by_recipient,0.2186717540025711,0.6875,80,0.14285714285714285
card_not_working,transfer_timing,-0.0020464956760406494,0.825,80,0.0
card_not_working,unable_to_verify_identity,0.23387958109378815,0.6875,80,0.0
card_not_working,verify_my_identity,0.07651238143444061,0.9,80,0.0
card_not_working,verify_source_of_funds,0.04831865429878235,0.8875,80,0.0
card_not_working,verify_top_up,0.10483590513467789,0.8625,80,0.0
card_not_working,virtual_card_not_working,0.6579149961471558,0.7125,80,0.75
card_not_working,visa_or_mastercard,0.3054988980293274,0.8625,80,0.0
card_not_working,why_is_card_on_the_way,0.47611063718795776,0.425,80,0.125
card_not_working,wrong_amount_of_cash_received,0.1275964379310608,0.775,80,0.0
card_not_working,wrong_exchange_rate_for_cash_withdrawal,0.06020446494221687,0.6625,80,0.0
card_not_working,receiving_money,0.1106882095336914,0.6,80,0.0
card_payment_fee_charged,card_payment_not_recognised,0.5723813772201538,0.45,80,0.3333333333333333
card_payment_fee_charged,card_payment_wrong_exchange_rate,0.5264475345611572,0.8375,80,0.2857142857142857
card_payment_fee_charged,card_swallowed,0.35110706090927124,0.5,80,0.2
card_payment_fee_charged,cash_withdrawal_charge,0.5576267838478088,0.8625,80,0.0
card_payment_fee_charged,cash_withdrawal_not_recognised,0.27812811732292175,0.36666666666666664,120,0.0
card_payment_fee_charged,change_pin,0.06178325414657593,0.9375,80,0.0
card_payment_fee_charged,compromised_card,0.34625816345214844,0.6375,80,0.2
card_payment_fee_charged,contactless_not_working,0.1097119003534317,0.875,80,0.0
card_payment_fee_charged,country_support,0.047080203890800476,0.6625,80,0.0
card_payment_fee_charged,declined_card_payment,0.6739472150802612,0.7,80,0.4
card_payment_fee_charged,declined_cash_withdrawal,0.30665111541748047,0.5875,80,0.0
card_payment_fee_charged,declined_transfer,0.20116937160491943,0.725,80,0.0
card_payment_fee_charged,direct_debit_payment_not_recognised,0.4240646958351135,0.7,80,0.125
card_payment_fee_charged,disposable_card_limits,0.39830654859542847,0.8125,80,0.16666666666666666
